image_path,pred_label,prob_non_met,prob_stage4
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63221,y=24932,w=222,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63221,y=25155,w=222,h=222].tif",stage4,0.49637943506240845,0.5036205649375916
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63221,y=25377,w=222,h=223].tif",non_met,0.7030037641525269,0.29699620604515076
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=24042,w=223,h=222].tif",non_met,0.5410289168357849,0.4589711129665375
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=24264,w=223,h=223].tif",stage4,0.2725103497505188,0.7274896502494812
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=24487,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=24710,w=223,h=222].tif",non_met,0.7107449769973755,0.2892550230026245
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=24932,w=223,h=223].tif",non_met,0.7247235178947449,0.27527645230293274
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=25155,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63443,y=25377,w=223,h=223].tif",stage4,0.4750407040119171,0.5249592661857605
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=24042,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=24264,w=223,h=223].tif",stage4,0.34792670607566833,0.652073323726654
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=24487,w=223,h=223].tif",stage4,0.2724768817424774,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=24710,w=223,h=222].tif",non_met,0.5387375950813293,0.46126240491867065
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=24932,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=25155,w=223,h=222].tif",non_met,0.7247313857078552,0.2752686142921448
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63666,y=25377,w=223,h=223].tif",stage4,0.34680312871932983,0.6531968712806702
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=24042,w=222,h=222].tif",stage4,0.4145396053791046,0.5854604244232178
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=24264,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=24487,w=222,h=223].tif",stage4,0.2724878191947937,0.7275121808052063
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=24710,w=222,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=24932,w=222,h=223].tif",non_met,0.7247230410575867,0.27527695894241333
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=25155,w=222,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=63889,y=25377,w=222,h=223].tif",stage4,0.27247872948646545,0.7275212407112122
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=24042,w=223,h=222].tif",stage4,0.27331894636154175,0.7266810536384583
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=24264,w=223,h=223].tif",stage4,0.27261728048324585,0.7273827195167542
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=24487,w=223,h=223].tif",stage4,0.2724777162075043,0.7275222539901733
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=24710,w=223,h=222].tif",non_met,0.6600501537322998,0.3399497866630554
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=24932,w=223,h=223].tif",non_met,0.6619084477424622,0.33809155225753784
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=25155,w=223,h=222].tif",stage4,0.478536993265152,0.5214630365371704
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64111,y=25377,w=223,h=223].tif",stage4,0.2724776566028595,0.7275223731994629
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=23819,w=223,h=223].tif",non_met,0.5582413077354431,0.4417586922645569
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=24042,w=223,h=222].tif",stage4,0.2724798619747162,0.7275201082229614
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=24264,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=24487,w=223,h=223].tif",non_met,0.7247313857078552,0.2752685844898224
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=24710,w=223,h=222].tif",stage4,0.2872583568096161,0.7127416133880615
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=24932,w=223,h=223].tif",stage4,0.27557069063186646,0.7244293093681335
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=25155,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64334,y=25377,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=23819,w=222,h=223].tif",stage4,0.49700698256492615,0.5029929876327515
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=24042,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=24264,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=24487,w=222,h=223].tif",non_met,0.7243648171424866,0.2756351828575134
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=24710,w=222,h=222].tif",stage4,0.2727700471878052,0.7272299528121948
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=24932,w=222,h=223].tif",stage4,0.4433659613132477,0.5566340684890747
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=25155,w=222,h=222].tif",stage4,0.3327708840370178,0.6672290563583374
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=25377,w=222,h=223].tif",stage4,0.2724716365337372,0.7275283932685852
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64557,y=25600,w=222,h=223].tif",stage4,0.29745376110076904,0.702546238899231
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=23597,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=23819,w=223,h=223].tif",non_met,0.7247318029403687,0.2752682566642761
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=24042,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=24264,w=223,h=223].tif",stage4,0.27247950434684753,0.7275204658508301
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=24487,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=24710,w=223,h=222].tif",stage4,0.27248695492744446,0.7275130152702332
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=24932,w=223,h=223].tif",stage4,0.32446685433387756,0.6755331158638
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=25155,w=223,h=222].tif",non_met,0.6911135911941528,0.30888640880584717
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=25377,w=223,h=223].tif",stage4,0.41070905327796936,0.589290976524353
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=64779,y=25600,w=223,h=223].tif",stage4,0.2724771797657013,0.7275227904319763
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=23597,w=222,h=222].tif",stage4,0.3931334316730499,0.6068665385246277
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=23819,w=222,h=223].tif",stage4,0.3178028464317322,0.682197093963623
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=24042,w=222,h=222].tif",stage4,0.3048977553844452,0.6951022744178772
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=24264,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=24487,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=24710,w=222,h=222].tif",non_met,0.7221257090568542,0.27787429094314575
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=24932,w=222,h=223].tif",non_met,0.6323886513710022,0.3676113188266754
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=25155,w=222,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=25377,w=222,h=223].tif",stage4,0.2724767327308655,0.7275232672691345
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65002,y=25600,w=222,h=223].tif",stage4,0.2724768817424774,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=23597,w=223,h=222].tif",stage4,0.2724769413471222,0.7275230288505554
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=23819,w=223,h=223].tif",non_met,0.7247315049171448,0.2752685248851776
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=24042,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=24264,w=223,h=223].tif",non_met,0.7247312664985657,0.27526870369911194
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=24487,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=24710,w=223,h=222].tif",non_met,0.5410767793655396,0.45892319083213806
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=24932,w=223,h=223].tif",stage4,0.2930588126182556,0.7069411873817444
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=25155,w=223,h=222].tif",non_met,0.7247312664985657,0.2752687335014343
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=25377,w=223,h=223].tif",stage4,0.3870035707950592,0.6129963994026184
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65224,y=25600,w=223,h=223].tif",stage4,0.27247709035873413,0.7275229096412659
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=23374,w=223,h=223].tif",stage4,0.2754378020763397,0.7245622277259827
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=23597,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=23819,w=223,h=223].tif",stage4,0.2724771201610565,0.7275229096412659
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=24042,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=24264,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=24487,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=24710,w=223,h=222].tif",stage4,0.2724769115447998,0.7275230884552002
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=24932,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=25155,w=223,h=222].tif",stage4,0.2744347155094147,0.7255652546882629
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=25377,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65447,y=25600,w=223,h=223].tif",non_met,0.7247313857078552,0.2752685844898224
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=23374,w=222,h=223].tif",stage4,0.2725217640399933,0.7274782061576843
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=23597,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=23819,w=222,h=223].tif",stage4,0.28496086597442627,0.7150391936302185
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=24042,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=24264,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=24487,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=24710,w=222,h=222].tif",stage4,0.33013519644737244,0.6698647737503052
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=24932,w=222,h=223].tif",non_met,0.7247194051742554,0.27528056502342224
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=25155,w=222,h=222].tif",stage4,0.30912312865257263,0.690876841545105
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=25377,w=222,h=223].tif",non_met,0.71286541223526,0.2871345579624176
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=25600,w=222,h=223].tif",stage4,0.2724775969982147,0.7275224328041077
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65670,y=25823,w=222,h=222].tif",stage4,0.4689130485057831,0.5310869216918945
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=23374,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=23597,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=23819,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=24042,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=24264,w=223,h=223].tif",stage4,0.2737268805503845,0.7262730598449707
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=24487,w=223,h=223].tif",stage4,0.27249181270599365,0.7275082468986511
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=24710,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=24932,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=25155,w=223,h=222].tif",stage4,0.2724769413471222,0.7275230288505554
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=25377,w=223,h=223].tif",stage4,0.35999301075935364,0.6400070190429688
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=25600,w=223,h=223].tif",stage4,0.272543340921402,0.7274566292762756
"/home/erensr/tiles/170319890_HE/170319890_HE.vmic.svs - Series 0 [d=2.31884,x=65892,y=25823,w=223,h=222].tif",stage4,0.27247855067253113,0.7275214195251465
