image_path,pred_label,prob_non_met,prob_stage4
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10017,y=115534,w=223,h=223].tif",stage4,0.27247682213783264,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10017,y=115757,w=223,h=222].tif",stage4,0.27247822284698486,0.7275217175483704
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10017,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=112640,w=223,h=223].tif",stage4,0.27255773544311523,0.7274422645568848
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=112863,w=223,h=222].tif",stage4,0.31468915939331055,0.6853108406066895
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=113085,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=113308,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=113530,w=223,h=223].tif",non_met,0.7247316241264343,0.2752683758735657
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=113753,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=113976,w=223,h=222].tif",stage4,0.27247679233551025,0.7275232672691345
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=114198,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=114421,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=114643,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=114866,w=223,h=223].tif",stage4,0.272494375705719,0.7275055646896362
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=115089,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=115311,w=223,h=223].tif",non_met,0.5469629764556885,0.4530370235443115
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=115534,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=115757,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10240,y=116202,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=113085,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=113308,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=113530,w=222,h=223].tif",stage4,0.2896282970905304,0.710371732711792
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=113753,w=222,h=223].tif",stage4,0.27247682213783264,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=113976,w=222,h=222].tif",stage4,0.27247682213783264,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=114198,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=114421,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=114643,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=114866,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=115089,w=222,h=222].tif",stage4,0.38970667123794556,0.6102933883666992
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=115311,w=222,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=115534,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=115757,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=115979,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10463,y=116202,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=113308,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=113530,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=113753,w=223,h=223].tif",stage4,0.27247804403305054,0.7275220155715942
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=113976,w=223,h=222].tif",stage4,0.35666152834892273,0.6433384418487549
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=114198,w=223,h=223].tif",stage4,0.27247682213783264,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=114421,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=114643,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=114866,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=115089,w=223,h=222].tif",stage4,0.42641550302505493,0.5735844969749451
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=115311,w=223,h=223].tif",stage4,0.27247709035873413,0.7275229692459106
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=115534,w=223,h=223].tif",stage4,0.27247846126556396,0.7275214791297913
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=115757,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=116202,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10685,y=116424,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=113530,w=222,h=223].tif",stage4,0.27247682213783264,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=113753,w=222,h=223].tif",stage4,0.27247709035873413,0.7275229096412659
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=113976,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=114198,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=114421,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=114643,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=114866,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=115089,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=115311,w=222,h=223].tif",stage4,0.4464860260486603,0.5535140037536621
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=115534,w=222,h=223].tif",stage4,0.2778894007205963,0.7221106290817261
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=115757,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=115979,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=116202,w=222,h=222].tif",stage4,0.27247580885887146,0.7275242209434509
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=116424,w=222,h=223].tif",stage4,0.36321312189102173,0.636786937713623
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=10908,y=116647,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=113753,w=223,h=223].tif",stage4,0.27252596616744995,0.72747403383255
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=113976,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=114198,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=114421,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=114643,w=223,h=223].tif",stage4,0.2724769413471222,0.7275230884552002
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=114866,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=115089,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=115311,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=115534,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=115757,w=223,h=222].tif",stage4,0.27247753739356995,0.7275224328041077
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=116202,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=116424,w=223,h=223].tif",stage4,0.35299152135849,0.6470084190368652
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11130,y=116647,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=113753,w=223,h=223].tif",stage4,0.2724769115447998,0.7275230884552002
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=113976,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=114198,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=114421,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=114643,w=223,h=223].tif",non_met,0.6922120451927185,0.30778801441192627
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=114866,w=223,h=223].tif",stage4,0.37579938769340515,0.6242005825042725
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=115089,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=115311,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=115534,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=115757,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=116202,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=116424,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=116647,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11353,y=116870,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=113976,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=114198,w=222,h=223].tif",stage4,0.27260008454322815,0.7273998856544495
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=114421,w=222,h=222].tif",stage4,0.27247804403305054,0.7275220155715942
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=114643,w=222,h=223].tif",stage4,0.27247855067253113,0.7275214791297913
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=114866,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=115089,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=115311,w=222,h=223].tif",stage4,0.2724769413471222,0.7275230884552002
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=115534,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=115757,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=115979,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=116202,w=222,h=222].tif",stage4,0.2739998698234558,0.7260001301765442
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=116424,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=116647,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=116870,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11576,y=117092,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=114198,w=223,h=223].tif",stage4,0.2724780738353729,0.7275218963623047
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=114421,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=114643,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=114866,w=223,h=223].tif",stage4,0.2730717062950134,0.7269282937049866
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=115089,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=115311,w=223,h=223].tif",non_met,0.5004925727844238,0.49950745701789856
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=115534,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=115757,w=223,h=222].tif",stage4,0.27247700095176697,0.7275230288505554
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=115979,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=116202,w=223,h=222].tif",stage4,0.27251002192497253,0.7274900078773499
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=116424,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=116647,w=223,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=11798,y=116870,w=223,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=114421,w=222,h=222].tif",non_met,0.7163210511207581,0.28367891907691956
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=114643,w=222,h=223].tif",non_met,0.7247315645217896,0.2752683758735657
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=114866,w=222,h=223].tif",stage4,0.27257636189460754,0.7274236083030701
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=115089,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=115311,w=222,h=223].tif",stage4,0.3266904354095459,0.6733095645904541
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=115534,w=222,h=223].tif",non_met,0.5538047552108765,0.44619524478912354
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=115757,w=222,h=222].tif",stage4,0.2728421986103058,0.7271577715873718
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=115979,w=222,h=223].tif",stage4,0.2731238007545471,0.7268761992454529
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=116202,w=222,h=222].tif",stage4,0.27248215675354004,0.72751784324646
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=116424,w=222,h=223].tif",stage4,0.36673691868782043,0.6332630515098572
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=116647,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=116870,w=222,h=222].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12021,y=117092,w=222,h=223].tif",stage4,0.27247685194015503,0.727523148059845
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=114643,w=223,h=223].tif",stage4,0.27248266339302063,0.727517306804657
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=114866,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=115089,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=115311,w=223,h=223].tif",stage4,0.2732062041759491,0.7267938256263733
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=115534,w=223,h=223].tif",stage4,0.43237000703811646,0.5676299333572388
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=115757,w=223,h=222].tif",non_met,0.7241311073303223,0.27586886286735535
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=115979,w=223,h=223].tif",stage4,0.27296504378318787,0.7270349860191345
"/home/erensr/tiles/190433670_HE/190433670_HE.vmic.svs - Series 0 [d=2.31884,x=12243,y=116202,w=223,h=222].tif",stage4,0.2726166844367981,0.7273833155632019
